order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status,index,base_date,base_point,underlying_symbol
000698.XSHG,"09:31-11:30,13:01-15:00",0.0,科创100,XSHG,KC100,1.0,INDX,0000-00-00,2023-08-07,Active,913.0,2019-12-31,1000.0,
000699.XSHG,"09:31-11:30,13:01-15:00",0.0,科创200,XSHG,KC200,1.0,INDX,0000-00-00,2024-08-20,Active,924.0,2022-12-30,1000.0,
000801.XSHG,"09:31-11:30,13:01-15:00",0.0,资源80,XSHG,ZY80,1.0,INDX,0000-00-00,2011-11-08,Active,425.0,2004-12-31,1000.0,
000802.XSHG,"09:31-11:30,13:01-15:00",0.0,500沪市,XSHG,500HS,1.0,INDX,0000-00-00,2011-11-08,Active,426.0,2004-12-31,1000.0,
000803.XSHG,"09:31-11:30,13:01-15:00",0.0,300波动,XSHG,300BD,1.0,INDX,0000-00-00,2012-01-09,Active,452.0,2004-12-31,1000.0,
000804.XSHG,"09:31-11:30,13:01-15:00",0.0,500波动,XSHG,500BD,1.0,INDX,0000-00-00,2012-01-09,Active,453.0,2004-12-31,1000.0,
000805.XSHG,"09:31-11:30,13:01-15:00",0.0,A股资源,XSHG,AGZY,1.0,INDX,0000-00-00,2012-01-06,Active,451.0,2004-12-31,1000.0,
000806.XSHG,"09:31-11:30,13:01-15:00",0.0,消费服务,XSHG,XFFW,1.0,INDX,0000-00-00,2012-02-10,Active,461.0,2004-12-31,1000.0,
000807.XSHG,"09:31-11:30,13:01-15:00",0.0,食品饮料,XSHG,SPYL,1.0,INDX,0000-00-00,2012-02-17,Active,463.0,2004-12-31,1000.0,
000808.XSHG,"09:31-11:30,13:01-15:00",0.0,医药生物,XSHG,YYSW,1.0,INDX,0000-00-00,2012-02-17,Active,464.0,2004-12-31,1000.0,
000809.XSHG,"09:31-11:30,13:01-15:00",0.0,细分农业,XSHG,XFNY,1.0,INDX,0000-00-00,2012-04-11,Active,,,,
000810.XSHG,"09:31-11:30,13:01-15:00",0.0,细分能源,XSHG,XFNY,1.0,INDX,0000-00-00,2012-04-11,Active,,,,
000811.XSHG,"09:31-11:30,13:01-15:00",0.0,细分有色,XSHG,XFYS,1.0,INDX,0000-00-00,2012-04-11,Active,468.0,2004-12-31,1000.0,
000812.XSHG,"09:31-11:30,13:01-15:00",0.0,细分机械,XSHG,XFJX,1.0,INDX,0000-00-00,2012-04-11,Active,469.0,2004-12-31,1000.0,
000813.XSHG,"09:31-11:30,13:01-15:00",0.0,细分化工,XSHG,XFHG,1.0,INDX,0000-00-00,2012-04-11,Active,470.0,2004-12-31,1000.0,
000814.XSHG,"09:31-11:30,13:01-15:00",0.0,细分医药,XSHG,XFYY,1.0,INDX,0000-00-00,2012-04-11,Active,471.0,2004-12-31,1000.0,
000815.XSHG,"09:31-11:30,13:01-15:00",0.0,细分食品,XSHG,XFSP,1.0,INDX,0000-00-00,2012-04-11,Active,472.0,2004-12-31,1000.0,
000816.XSHG,"09:31-11:30,13:01-15:00",0.0,细分地产,XSHG,XFDC,1.0,INDX,0000-00-00,2012-04-11,Active,473.0,2004-12-31,1000.0,
000818.XSHG,"09:31-11:30,13:01-15:00",0.0,细分金融,XSHG,XFJR,1.0,INDX,0000-00-00,2012-04-11,Active,474.0,2004-12-31,1000.0,
000819.XSHG,"09:31-11:30,13:01-15:00",0.0,有色金属,XSHG,YSJS,1.0,INDX,0000-00-00,2012-05-09,Active,480.0,2004-12-31,1000.0,
000820.XSHG,"09:31-11:30,13:01-15:00",0.0,煤炭指数,XSHG,MTZS,1.0,INDX,0000-00-00,2012-05-09,Active,481.0,2004-12-31,1000.0,
000821.XSHG,"09:31-11:30,13:01-15:00",0.0,300红利,XSHG,300HL,1.0,INDX,0000-00-00,2012-07-20,Active,500.0,2004-12-31,1000.0,
000822.XSHG,"09:31-11:30,13:01-15:00",0.0,500红利,XSHG,500HL,1.0,INDX,0000-00-00,2012-07-20,Active,501.0,2004-12-31,1000.0,
000823.XSHG,"09:31-11:30,13:01-15:00",0.0,800有色,XSHG,800YS,1.0,INDX,0000-00-00,2012-12-21,Active,689.0,2004-12-31,1000.0,
000824.XSHG,"09:31-11:30,13:01-15:00",0.0,国企红利,XSHG,GQHL,1.0,INDX,0000-00-00,2012-07-20,Active,502.0,2009-06-30,1000.0,
000825.XSHG,"09:31-11:30,13:01-15:00",0.0,央企红利,XSHG,YQHL,1.0,INDX,0000-00-00,2012-07-20,Active,503.0,2008-12-31,1000.0,
000826.XSHG,"09:31-11:30,13:01-15:00",0.0,民企红利,XSHG,MQHL,1.0,INDX,0000-00-00,2012-07-20,Active,504.0,2009-06-30,1000.0,
000827.XSHG,"09:31-11:30,13:01-15:00",0.0,中证环保,XSHG,ZZHB,1.0,INDX,0000-00-00,2012-09-25,Active,536.0,2011-12-30,1000.0,
000828.XSHG,"09:31-11:30,13:01-15:00",0.0,300高贝,XSHG,300GB,1.0,INDX,0000-00-00,2012-08-06,Active,511.0,2004-12-31,1000.0,
000829.XSHG,"09:31-11:30,13:01-15:00",0.0,300低贝,XSHG,300DB,1.0,INDX,0000-00-00,2012-08-06,Active,512.0,2004-12-31,1000.0,
000830.XSHG,"09:31-11:30,13:01-15:00",0.0,500高贝,XSHG,500GB,1.0,INDX,0000-00-00,2012-08-06,Active,513.0,2004-12-31,1000.0,
000831.XSHG,"09:31-11:30,13:01-15:00",0.0,500低贝,XSHG,500DB,1.0,INDX,0000-00-00,2012-08-06,Active,514.0,2004-12-31,1000.0,
000832.XSHG,"09:31-11:30,13:01-15:00",0.0,中证转债,XSHG,ZZZZ,1.0,INDX,0000-00-00,2012-09-12,Active,533.0,2002-12-31,100.0,
000833.XSHG,"09:31-11:30,13:01-15:00",0.0,中高企债,XSHG,ZGQZ,1.0,INDX,0000-00-00,2012-09-10,Active,526.0,2008-12-31,100.0,
000834.XSHG,"09:31-11:30,13:01-15:00",0.0,价值7030,XSHG,JZ7030,1.0,INDX,0000-00-00,2012-08-30,Active,522.0,2004-12-31,1000.0,
000835.XSHG,"09:31-11:30,13:01-15:00",0.0,价值3070,XSHG,JZ3070,1.0,INDX,0000-00-00,2012-08-30,Active,523.0,2004-12-31,1000.0,
000836.XSHG,"09:31-11:30,13:01-15:00",0.0,成长7030,XSHG,CZ7030,1.0,INDX,0000-00-00,2012-08-30,Active,524.0,2004-12-31,1000.0,
000837.XSHG,"09:31-11:30,13:01-15:00",0.0,成长3070,XSHG,CZ3070,1.0,INDX,0000-00-00,2012-08-30,Active,525.0,2004-12-31,1000.0,
000838.XSHG,"09:31-11:30,13:01-15:00",0.0,创业价值,XSHG,CYJZ,1.0,INDX,0000-00-00,2012-09-26,Active,537.0,2009-12-31,1000.0,
000839.XSHG,"09:31-11:30,13:01-15:00",0.0,浙企综指,XSHG,ZQZZ,1.0,INDX,0000-00-00,2012-11-09,Active,548.0,2004-12-31,1000.0,
000840.XSHG,"09:31-11:30,13:01-15:00",0.0,浙江民企,XSHG,ZJMQ,1.0,INDX,0000-00-00,2012-11-09,Active,549.0,2004-12-31,1000.0,
000841.XSHG,"09:31-11:30,13:01-15:00",0.0,800医药,XSHG,800YY,1.0,INDX,0000-00-00,2012-12-21,Active,564.0,2004-12-31,1000.0,
000842.XSHG,"09:31-11:30,13:01-15:00",0.0,800等权,XSHG,800DQ,1.0,INDX,0000-00-00,2012-12-21,Active,566.0,2004-12-31,1000.0,
000843.XSHG,"09:31-11:30,13:01-15:00",0.0,300动态,XSHG,300DT,1.0,INDX,0000-00-00,2013-01-07,Active,570.0,2004-12-31,1000.0,
000844.XSHG,"09:31-11:30,13:01-15:00",0.0,300稳定,XSHG,300WD,1.0,INDX,0000-00-00,2013-01-07,Active,571.0,2004-12-31,1000.0,
000845.XSHG,"09:31-11:30,13:01-15:00",0.0,中期信用,XSHG,ZQXY,1.0,INDX,0000-00-00,2012-09-18,Active,534.0,2007-12-31,100.0,
000846.XSHG,"09:31-11:30,13:01-15:00",0.0,ESG100,XSHG,ESG100,1.0,INDX,0000-00-00,2012-10-16,Active,546.0,2011-06-30,1000.0,
000847.XSHG,"09:31-11:30,13:01-15:00",0.0,腾讯济安,XSHG,TXJA,1.0,INDX,0000-00-00,2013-11-18,Active,790.0,2013-05-18,1000.0,
000849.XSHG,"09:31-11:30,13:01-15:00",0.0,300非银,XSHG,300FY,1.0,INDX,0000-00-00,2012-12-21,Active,791.0,2004-12-31,1000.0,
000851.XSHG,"09:31-11:30,13:01-15:00",0.0,百发100,XSHG,BF100,1.0,INDX,0000-00-00,2014-07-30,Active,793.0,2008-12-31,1000.0,
000852.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000,XSHG,ZZ1000,1.0,INDX,0000-00-00,2014-10-17,Active,750.0,2004-12-31,1000.0,
000853.XSHG,"09:31-11:30,13:01-15:00",0.0,CSSW丝路,XSHG,CSSWSL,1.0,INDX,0000-00-00,2015-04-23,Active,839.0,2008-12-31,1000.0,
000854.XSHG,"09:31-11:30,13:01-15:00",0.0,500原料,XSHG,500YL,1.0,INDX,0000-00-00,2013-11-06,Active,854.0,2004-12-31,1000.0,
000855.XSHG,"09:31-11:30,13:01-15:00",0.0,央视500,XSHG,YS500,1.0,INDX,0000-00-00,2014-11-03,Active,760.0,2009-12-31,1000.0,
000856.XSHG,"09:31-11:30,13:01-15:00",0.0,500工业,XSHG,500GY,1.0,INDX,0000-00-00,2013-11-06,Active,855.0,2004-12-31,1000.0,
000857.XSHG,"09:31-11:30,13:01-15:00",0.0,500医药,XSHG,500YY,1.0,INDX,0000-00-00,2013-11-06,Active,856.0,2004-12-31,1000.0,
000858.XSHG,"09:31-11:30,13:01-15:00",0.0,500信息,XSHG,500XX,1.0,INDX,0000-00-00,2013-11-06,Active,853.0,2004-12-31,1000.0,
000859.XSHG,"09:31-11:30,13:01-15:00",0.0,国企一带一路,XSHG,GQYDYL,1.0,INDX,0000-00-00,2019-05-16,Active,872.0,2013-12-31,1000.0,
000860.XSHG,"09:31-11:30,13:01-15:00",0.0,结构调整,XSHG,JGTZ,1.0,INDX,0000-00-00,2018-03-26,Active,866.0,2014-12-31,1000.0,
000861.XSHG,"09:31-11:30,13:01-15:00",0.0,央企创新,XSHG,YQCX,1.0,INDX,0000-00-00,2019-05-16,Active,873.0,2012-12-31,1000.0,
000863.XSHG,"09:31-11:30,13:01-15:00",0.0,CS精准医,XSHG,CSJZY,1.0,INDX,0000-00-00,2015-08-05,Active,858.0,2012-06-29,1000.0,
000865.XSHG,"09:31-11:30,13:01-15:00",0.0,上海国企,XSHG,SHGQ,1.0,INDX,0000-00-00,2016-05-11,Active,859.0,2012-12-31,1000.0,
000867.XSHG,"09:31-11:30,13:01-15:00",0.0,港中小企,XSHG,GZXQ,1.0,INDX,0000-00-00,2015-08-26,Active,860.0,2014-11-14,3000.0,
000869.XSHG,"09:31-11:30,13:01-15:00",0.0,HK银行,XSHG,HKYH,1.0,INDX,0000-00-00,2016-04-22,Active,861.0,2014-11-14,3000.0,
000888.XSHG,"09:31-11:30,13:01-15:00",0.0,上证收益,XSHG,SZSY,1.0,INDX,0000-00-00,2020-10-09,Active,889.0,2020-07-21,3320.89,
000891.XSHG,"09:31-11:30,13:01-15:00",0.0,新兴综指,XSHG,XXZZ,1.0,INDX,0000-00-00,2017-01-25,Active,851.0,2010-12-31,1000.0,
000894.XSHG,"09:31-11:30,13:01-15:00",0.0,中证A100USD,XSHG,ZZA100USD,1.0,INDX,0000-00-00,2024-08-09,Active,925.0,2005-12-30,1000.0,
000901.XSHG,"09:31-11:30,13:01-15:00",0.0,小康指数,XSHG,XKZS,1.0,INDX,0000-00-00,2010-04-02,Active,65.0,2005-12-30,1000.0,
000902.XSHG,"09:31-11:30,13:01-15:00",0.0,中证流通,XSHG,ZZLT,1.0,INDX,0000-00-00,2006-02-27,Active,74.0,2005-12-30,1000.0,
000903.XSHG,"09:31-11:30,13:01-15:00",0.0,中证A100,XSHG,ZZA100,1.0,INDX,0000-00-00,2006-05-29,Active,77.0,2005-12-30,1000.0,
000904.XSHG,"09:31-11:30,13:01-15:00",0.0,中证200,XSHG,ZZ200,1.0,INDX,0000-00-00,2007-01-15,Active,78.0,2004-12-31,1000.0,
000905.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500,XSHG,ZZ500,1.0,INDX,0000-00-00,2007-01-15,Active,80.0,2004-12-31,1000.0,
000906.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800,XSHG,ZZ800,1.0,INDX,0000-00-00,2007-01-15,Active,84.0,2004-12-31,1000.0,
000907.XSHG,"09:31-11:30,13:01-15:00",0.0,中证700,XSHG,ZZ700,1.0,INDX,0000-00-00,2007-01-15,Active,83.0,2004-12-31,1000.0,
000908.XSHG,"09:31-11:30,13:01-15:00",0.0,300能源,XSHG,300NY,1.0,INDX,0000-00-00,2007-07-02,Active,87.0,2004-12-31,1000.0,
000909.XSHG,"09:31-11:30,13:01-15:00",0.0,300材料,XSHG,300CL,1.0,INDX,0000-00-00,2007-07-02,Active,88.0,2004-12-31,1000.0,
000910.XSHG,"09:31-11:30,13:01-15:00",0.0,300工业,XSHG,300GY,1.0,INDX,0000-00-00,2007-07-02,Active,89.0,2004-12-31,1000.0,
000911.XSHG,"09:31-11:30,13:01-15:00",0.0,300可选,XSHG,300KX,1.0,INDX,0000-00-00,2007-07-02,Active,90.0,2004-12-31,1000.0,
000912.XSHG,"09:31-11:30,13:01-15:00",0.0,300消费,XSHG,300XF,1.0,INDX,0000-00-00,2007-07-02,Active,91.0,2004-12-31,1000.0,
000913.XSHG,"09:31-11:30,13:01-15:00",0.0,300医药,XSHG,300YY,1.0,INDX,0000-00-00,2007-07-02,Active,92.0,2004-12-31,1000.0,
000914.XSHG,"09:31-11:30,13:01-15:00",0.0,300金融,XSHG,300JR,1.0,INDX,0000-00-00,2007-07-02,Active,93.0,2004-12-31,1000.0,
000915.XSHG,"09:31-11:30,13:01-15:00",0.0,300信息,XSHG,300XX,1.0,INDX,0000-00-00,2007-07-02,Active,94.0,2004-12-31,1000.0,
000916.XSHG,"09:31-11:30,13:01-15:00",0.0,300通信,XSHG,300TX,1.0,INDX,0000-00-00,2007-07-02,Active,95.0,2004-12-31,1000.0,
000917.XSHG,"09:31-11:30,13:01-15:00",0.0,300公用,XSHG,300GY,1.0,INDX,0000-00-00,2007-07-02,Active,96.0,2004-12-31,1000.0,
000918.XSHG,"09:31-11:30,13:01-15:00",0.0,300成长,XSHG,300CZ,1.0,INDX,0000-00-00,2008-01-21,Active,112.0,2004-12-31,1000.0,
000919.XSHG,"09:31-11:30,13:01-15:00",0.0,300价值,XSHG,300JZ,1.0,INDX,0000-00-00,2008-01-21,Active,114.0,2004-12-31,1000.0,
000920.XSHG,"09:31-11:30,13:01-15:00",0.0,300R成长,XSHG,300RCZ,1.0,INDX,0000-00-00,2008-01-21,Active,116.0,2004-12-31,1000.0,
000921.XSHG,"09:31-11:30,13:01-15:00",0.0,300R价值,XSHG,300RJZ,1.0,INDX,0000-00-00,2008-01-21,Active,118.0,2004-12-31,1000.0,
000922.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利,XSHG,ZZHL,1.0,INDX,0000-00-00,2008-05-26,Active,121.0,2004-12-31,1000.0,
000923.XSHG,"09:31-11:30,13:01-15:00",0.0,公司债指,XSHG,GSZZ,1.0,INDX,0000-00-00,2008-11-19,Active,126.0,2007-12-31,100.0,
000925.XSHG,"09:31-11:30,13:01-15:00",0.0,基本面50,XSHG,JBM50,1.0,INDX,0000-00-00,2009-02-26,Active,149.0,2004-12-31,1000.0,
000926.XSHG,"09:31-11:30,13:01-15:00",0.0,中证央企,XSHG,ZZYQ,1.0,INDX,0000-00-00,2009-03-30,Active,151.0,2008-12-31,1000.0,
000927.XSHG,"09:31-11:30,13:01-15:00",0.0,央企100,XSHG,YQ100,1.0,INDX,0000-00-00,2009-03-30,Active,153.0,2008-12-31,1000.0,
000928.XSHG,"09:31-11:30,13:01-15:00",0.0,800能源,XSHG,800NY,1.0,INDX,0000-00-00,2009-07-03,Active,157.0,2004-12-31,1000.0,
000929.XSHG,"09:31-11:30,13:01-15:00",0.0,800材料,XSHG,800CL,1.0,INDX,0000-00-00,2009-07-03,Active,160.0,2004-12-31,1000.0,
000930.XSHG,"09:31-11:30,13:01-15:00",0.0,800工业,XSHG,800GY,1.0,INDX,0000-00-00,2009-07-03,Active,161.0,2004-12-31,1000.0,
000931.XSHG,"09:31-11:30,13:01-15:00",0.0,800可选,XSHG,800KX,1.0,INDX,0000-00-00,2009-07-03,Active,164.0,2004-12-31,1000.0,
000932.XSHG,"09:31-11:30,13:01-15:00",0.0,800消费,XSHG,800XF,1.0,INDX,0000-00-00,2009-07-03,Active,165.0,2004-12-31,1000.0,
000933.XSHG,"09:31-11:30,13:01-15:00",0.0,800医卫,XSHG,800YW,1.0,INDX,0000-00-00,2009-07-03,Active,168.0,2004-12-31,1000.0,
000934.XSHG,"09:31-11:30,13:01-15:00",0.0,800金地,XSHG,800JD,1.0,INDX,0000-00-00,2009-07-03,Active,169.0,2004-12-31,1000.0,
000935.XSHG,"09:31-11:30,13:01-15:00",0.0,800信息,XSHG,800XX,1.0,INDX,0000-00-00,2009-07-03,Active,172.0,2004-12-31,1000.0,
000936.XSHG,"09:31-11:30,13:01-15:00",0.0,800通信,XSHG,800TX,1.0,INDX,0000-00-00,2009-07-03,Active,173.0,2004-12-31,1000.0,
000937.XSHG,"09:31-11:30,13:01-15:00",0.0,800公用,XSHG,800GY,1.0,INDX,0000-00-00,2009-07-03,Active,176.0,2004-12-31,1000.0,
000938.XSHG,"09:31-11:30,13:01-15:00",0.0,中证民企,XSHG,ZZMQ,1.0,INDX,0000-00-00,2009-08-25,Active,193.0,2009-06-30,1000.0,
000939.XSHG,"09:31-11:30,13:01-15:00",0.0,民企成长,XSHG,MQCZ,1.0,INDX,0000-00-00,2009-08-25,Active,196.0,2013-12-13,1000.0,
000940.XSHG,"09:31-11:30,13:01-15:00",0.0,财富大盘,XSHG,CFDP,1.0,INDX,0000-00-00,2009-09-25,Active,197.0,2004-12-31,1000.0,
000941.XSHG,"09:31-11:30,13:01-15:00",0.0,新能源,XSHG,XNY,1.0,INDX,0000-00-00,2009-10-28,Active,199.0,2008-12-31,1000.0,
000942.XSHG,"09:31-11:30,13:01-15:00",0.0,内地消费,XSHG,NDXF,1.0,INDX,0000-00-00,2009-10-28,Active,200.0,2004-12-31,1000.0,
000943.XSHG,"09:31-11:30,13:01-15:00",0.0,新基建50,XSHG,XJJ50,1.0,INDX,0000-00-00,2009-10-28,Active,201.0,2014-12-31,1000.0,
000944.XSHG,"09:31-11:30,13:01-15:00",0.0,内地资源,XSHG,NDZY,1.0,INDX,0000-00-00,2009-10-28,Active,202.0,2004-12-31,1000.0,
000945.XSHG,"09:31-11:30,13:01-15:00",0.0,内地运输,XSHG,NDYS,1.0,INDX,0000-00-00,2009-10-28,Active,203.0,2004-12-31,1000.0,
000946.XSHG,"09:31-11:30,13:01-15:00",0.0,内地金融,XSHG,NDJR,1.0,INDX,0000-00-00,2009-10-28,Active,,,,
000947.XSHG,"09:31-11:30,13:01-15:00",0.0,内地银行,XSHG,NDYH,1.0,INDX,0000-00-00,2009-10-28,Active,204.0,2004-12-31,1000.0,
000948.XSHG,"09:31-11:30,13:01-15:00",0.0,内地地产,XSHG,NDDC,1.0,INDX,0000-00-00,2009-10-28,Active,205.0,2004-12-31,1000.0,
000949.XSHG,"09:31-11:30,13:01-15:00",0.0,中证农业,XSHG,ZZNY,1.0,INDX,0000-00-00,2009-10-28,Active,206.0,2004-12-31,1000.0,
000950.XSHG,"09:31-11:30,13:01-15:00",0.0,300基建,XSHG,300JJ,1.0,INDX,0000-00-00,2009-10-28,Active,207.0,2004-12-31,1000.0,
000951.XSHG,"09:31-11:30,13:01-15:00",0.0,300银行,XSHG,300YH,1.0,INDX,0000-00-00,2009-10-28,Active,208.0,2004-12-31,1000.0,
000952.XSHG,"09:31-11:30,13:01-15:00",0.0,300地产,XSHG,300DC,1.0,INDX,0000-00-00,2009-10-28,Active,209.0,2004-12-31,1000.0,
000953.XSHG,"09:31-11:30,13:01-15:00",0.0,中证地企,XSHG,ZZDQ,1.0,INDX,0000-00-00,2010-02-09,Active,252.0,2009-06-30,1000.0,
000954.XSHG,"09:31-11:30,13:01-15:00",0.0,地企100,XSHG,DQ100,1.0,INDX,0000-00-00,2010-02-09,Active,253.0,2009-06-30,1000.0,
000955.XSHG,"09:31-11:30,13:01-15:00",0.0,中证国企,XSHG,ZZGQ,1.0,INDX,0000-00-00,2010-02-09,Active,254.0,2009-06-30,1000.0,
000956.XSHG,"09:31-11:30,13:01-15:00",0.0,国企200,XSHG,GQ200,1.0,INDX,0000-00-00,2010-02-09,Active,255.0,2009-06-30,1000.0,
000957.XSHG,"09:31-11:30,13:01-15:00",0.0,300运输,XSHG,300YS,1.0,INDX,0000-00-00,2010-03-17,Active,263.0,2004-12-31,1000.0,
000958.XSHG,"09:31-11:30,13:01-15:00",0.0,创业成长,XSHG,CYCZ,1.0,INDX,0000-00-00,2010-03-24,Active,261.0,2009-12-31,1000.0,
000959.XSHG,"09:31-11:30,13:01-15:00",0.0,银河99,XSHG,YH99,1.0,INDX,0000-00-00,2010-02-09,Active,251.0,2004-12-31,1000.0,
000960.XSHG,"09:31-11:30,13:01-15:00",0.0,中证龙头,XSHG,ZZLT,1.0,INDX,0000-00-00,2010-02-09,Active,,,,
000961.XSHG,"09:31-11:30,13:01-15:00",0.0,中证上游,XSHG,ZZSY,1.0,INDX,0000-00-00,2010-04-16,Active,266.0,2004-12-31,1000.0,
000962.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中游,XSHG,ZZZY,1.0,INDX,0000-00-00,2010-04-16,Active,267.0,2004-12-31,1000.0,
000963.XSHG,"09:31-11:30,13:01-15:00",0.0,中证下游,XSHG,ZZXY,1.0,INDX,0000-00-00,2010-04-16,Active,268.0,2004-12-31,1000.0,
000964.XSHG,"09:31-11:30,13:01-15:00",0.0,中证新兴,XSHG,ZZXX,1.0,INDX,0000-00-00,2010-04-30,Active,274.0,2004-12-31,1000.0,
000965.XSHG,"09:31-11:30,13:01-15:00",0.0,基本200,XSHG,JB200,1.0,INDX,0000-00-00,2010-06-02,Active,282.0,2004-12-31,1000.0,
000966.XSHG,"09:31-11:30,13:01-15:00",0.0,基本400,XSHG,JB400,1.0,INDX,0000-00-00,2010-06-02,Active,283.0,2004-12-31,1000.0,
000967.XSHG,"09:31-11:30,13:01-15:00",0.0,基本600,XSHG,JB600,1.0,INDX,0000-00-00,2010-06-02,Active,284.0,2004-12-31,1000.0,
000968.XSHG,"09:31-11:30,13:01-15:00",0.0,300周期,XSHG,300ZQ,1.0,INDX,0000-00-00,2010-05-28,Active,278.0,2004-12-31,1000.0,
000969.XSHG,"09:31-11:30,13:01-15:00",0.0,300非周,XSHG,300FZ,1.0,INDX,0000-00-00,2010-05-28,Active,280.0,2004-12-31,1000.0,
000970.XSHG,"09:31-11:30,13:01-15:00",0.0,ESG40,XSHG,ESG40,1.0,INDX,0000-00-00,2010-09-17,Active,303.0,2010-06-30,1000.0,
000971.XSHG,"09:31-11:30,13:01-15:00",0.0,等权90,XSHG,DQ90,1.0,INDX,0000-00-00,2010-12-02,Active,307.0,2003-12-31,1000.0,
000972.XSHG,"09:31-11:30,13:01-15:00",0.0,300沪市,XSHG,300HS,1.0,INDX,0000-00-00,2010-12-02,Active,308.0,2004-12-31,1000.0,
000974.XSHG,"09:31-11:30,13:01-15:00",0.0,800金融,XSHG,800JR,1.0,INDX,0000-00-00,2013-05-09,Active,688.0,2004-12-31,1000.0,
000975.XSHG,"09:31-11:30,13:01-15:00",0.0,钱江30,XSHG,QJ30,1.0,INDX,0000-00-00,2014-01-02,Active,706.0,2009-12-31,1000.0,
000977.XSHG,"09:31-11:30,13:01-15:00",0.0,内地低碳,XSHG,NDDT,1.0,INDX,0000-00-00,2011-01-21,Active,313.0,2010-06-30,1000.0,
000978.XSHG,"09:31-11:30,13:01-15:00",0.0,医药100,XSHG,YY100,1.0,INDX,0000-00-00,2011-03-18,Active,337.0,2004-12-31,1000.0,
000979.XSHG,"09:31-11:30,13:01-15:00",0.0,大宗商品,XSHG,DZSP,1.0,INDX,0000-00-00,2011-08-22,Active,400.0,2004-12-31,1000.0,
000980.XSHG,"09:31-11:30,13:01-15:00",0.0,中证超大,XSHG,ZZCD,1.0,INDX,0000-00-00,2011-05-10,Active,346.0,2004-12-31,1000.0,
000981.XSHG,"09:31-11:30,13:01-15:00",0.0,300分层,XSHG,300FC,1.0,INDX,0000-00-00,2011-06-13,Active,363.0,2004-12-31,1000.0,
000982.XSHG,"09:31-11:30,13:01-15:00",0.0,500等权,XSHG,500DQ,1.0,INDX,0000-00-00,2011-06-13,Active,365.0,2004-12-31,1000.0,
000984.XSHG,"09:31-11:30,13:01-15:00",0.0,300等权,XSHG,300DQ,1.0,INDX,0000-00-00,2011-08-02,Active,395.0,2004-12-31,1000.0,
000985.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指,XSHG,ZZQZ,1.0,INDX,0000-00-00,2011-08-02,Active,383.0,2004-12-31,1000.0,
000986.XSHG,"09:31-11:30,13:01-15:00",0.0,全指能源,XSHG,QZNY,1.0,INDX,0000-00-00,2011-08-02,Active,384.0,2004-12-31,1000.0,
000987.XSHG,"09:31-11:30,13:01-15:00",0.0,全指材料,XSHG,QZCL,1.0,INDX,0000-00-00,2011-08-02,Active,385.0,2004-12-31,1000.0,
000988.XSHG,"09:31-11:30,13:01-15:00",0.0,全指工业,XSHG,QZGY,1.0,INDX,0000-00-00,2011-08-02,Active,386.0,2004-12-31,1000.0,
000989.XSHG,"09:31-11:30,13:01-15:00",0.0,全指可选,XSHG,QZKX,1.0,INDX,0000-00-00,2011-08-02,Active,387.0,2004-12-31,1000.0,
000990.XSHG,"09:31-11:30,13:01-15:00",0.0,全指消费,XSHG,QZXF,1.0,INDX,0000-00-00,2011-08-02,Active,388.0,2004-12-31,1000.0,
000991.XSHG,"09:31-11:30,13:01-15:00",0.0,全指医药,XSHG,QZYY,1.0,INDX,0000-00-00,2011-08-02,Active,389.0,2004-12-31,1000.0,
000992.XSHG,"09:31-11:30,13:01-15:00",0.0,金融地产,XSHG,JRDC,1.0,INDX,0000-00-00,2011-08-02,Active,390.0,2004-12-31,1000.0,
000993.XSHG,"09:31-11:30,13:01-15:00",0.0,全指信息,XSHG,QZXX,1.0,INDX,0000-00-00,2011-08-02,Active,391.0,2004-12-31,1000.0,
000994.XSHG,"09:31-11:30,13:01-15:00",0.0,全指通信,XSHG,QZTX,1.0,INDX,0000-00-00,2011-08-02,Active,392.0,2004-12-31,1000.0,
000995.XSHG,"09:31-11:30,13:01-15:00",0.0,全指公用,XSHG,QZGY,1.0,INDX,0000-00-00,2011-08-02,Active,393.0,2004-12-31,1000.0,
000998.XSHG,"09:31-11:30,13:01-15:00",0.0,中证TMT,XSHG,ZZTMT,1.0,INDX,0000-00-00,2011-11-08,Active,424.0,2011-06-30,1000.0,
001010.XSHG,"09:31-11:30,13:01-15:00",0.0,长江煤炭,XSHG,CJMT,1.0,INDX,0000-00-00,2020-09-10,Active,948.0,2002-12-31,1000.0,
001011.XSHG,"09:31-11:30,13:01-15:00",0.0,长江油气石化,XSHG,CJYQSH,1.0,INDX,0000-00-00,2020-09-10,Active,949.0,2002-12-31,1000.0,
001012.XSHG,"09:31-11:30,13:01-15:00",0.0,长江非金属材料,XSHG,CJFJSCL,1.0,INDX,0000-00-00,2020-09-10,Active,950.0,2002-12-31,1000.0,
